Id,DataMovimentacao,Descricao,Valor,Tipo
22117,2031-02-26,Consumação,5.5,1
22118,2030-04-16,Consumação,7.0,1
22119,2032-01-01,Consumação,13.5,1
22120,2030-11-10,Consumação,13.0,1
22121,2031-01-25,Consumação,6.0,1
22122,2030-07-24,Consumação,3.0,1
22123,2031-08-10,Consumação,4.0,1
22124,2031-02-25,Consumação,7.5,1
22125,2030-02-08,Consumação,9.0,1
22126,2032-06-12,Consumação,6.0,1
22127,2031-09-25,Consumação,4.0,1
22128,2030-03-17,Consumação,6.5,1
22129,2032-05-20,Consumação,6.5,1
22130,2032-07-29,Consumação,21.0,1
22131,2030-01-10,Consumação,6.0,1
22132,2030-08-01,Consumação,19.5,1
22133,2031-07-20,Consumação,4.0,1
22134,2030-02-22,Consumação,10.0,1
22135,2030-12-21,Consumação,3.0,1
22136,2032-04-04,Consumação,18.0,1
22137,2031-08-10,Consumação,2.0,1
22138,2032-02-19,Consumação,18.0,1
22139,2031-10-05,Consumação,5.5,1
22140,2030-07-04,Consumação,22.5,1
22141,2030-04-04,Consumação,6.0,1
22142,2032-04-14,Consumação,2.5,1
22143,2030-03-14,Consumação,6.5,1
22144,2032-06-29,Consumação,19.5,1
22145,2031-08-08,Consumação,12.0,1
22146,2030-02-14,Consumação,10.0,1
22147,2031-02-21,Consumação,6.5,1
22148,2032-07-01,Consumação,15.0,1
22149,2031-10-31,Consumação,16.5,1
22150,2030-08-16,Consumação,6.5,1
22151,2031-02-25,Consumação,11.0,1
22152,2032-06-28,Consumação,2.0,1
22153,2030-04-08,Consumação,5.0,1
22154,2032-09-28,Consumação,5.0,1
22155,2032-12-18,Consumação,4.0,1
22156,2031-07-14,Consumação,13.0,1
22157,2030-06-22,Consumação,6.0,1
22158,2030-01-01,Consumação,5.0,1
22159,2030-11-24,Consumação,5.0,1
22160,2030-10-25,Consumação,18.0,1
22161,2031-12-20,Consumação,16.5,1
22162,2031-10-29,Consumação,2.0,1
22163,2030-03-30,Consumação,16.5,1
22164,2032-01-01,Consumação,5.5,1
22165,2031-08-11,Consumação,6.0,1
22166,2030-05-11,Consumação,15.0,1
22167,2032-04-08,Consumação,4.0,1
22168,2032-12-02,Consumação,6.0,1
22169,2032-06-19,Consumação,11.0,1
22170,2032-01-01,Consumação,13.0,1
22171,2031-11-13,Consumação,13.0,1
22172,2032-11-27,Consumação,9.0,1
22173,2031-06-20,Consumação,3.0,1
22174,2031-07-07,Consumação,12.0,1
22175,2031-02-24,Consumação,5.0,1
22176,2032-01-11,Consumação,6.0,1
22177,2031-08-09,Consumação,6.0,1
22178,2032-09-19,Consumação,18.0,1
22179,2032-10-11,Consumação,2.0,1
22180,2031-07-29,Consumação,6.0,1
22181,2031-08-04,Consumação,6.5,1
22182,2031-10-23,Consumação,18.0,1
22183,2031-01-07,Consumação,13.0,1
22184,2032-07-04,Consumação,6.0,1
22185,2031-04-04,Consumação,6.5,1
22186,2030-11-26,Consumação,10.0,1
22187,2030-11-29,Consumação,3.0,1
22188,2031-01-04,Consumação,6.0,1
22189,2031-02-06,Consumação,7.0,1
22190,2030-05-09,Consumação,4.5,1
22191,2031-08-08,Consumação,6.0,1
22192,2031-06-25,Consumação,12.0,1
22193,2032-02-23,Consumação,13.0,1
22194,2030-10-11,Consumação,6.5,1
22195,2032-02-01,Consumação,2.0,1
22196,2032-07-20,Consumação,13.0,1
22197,2031-07-12,Consumação,22.5,1
22198,2031-03-02,Consumação,13.0,1
22199,2032-02-08,Consumação,4.0,1
22200,2032-02-17,Consumação,4.0,1
22201,2030-12-09,Consumação,6.5,1
22202,2030-01-10,Consumação,2.5,1
22203,2030-04-07,Consumação,3.0,1
22204,2031-07-18,Consumação,13.0,1
22205,2030-03-07,Consumação,6.5,1
22206,2032-03-11,Consumação,4.0,1
22207,2030-03-10,Consumação,6.5,1
22208,2030-10-26,Consumação,12.0,1
22209,2030-05-18,Consumação,5.0,1
22210,2031-07-07,Consumação,7.5,1
22211,2030-05-27,Consumação,18.0,1
22212,2031-10-31,Consumação,16.5,1
22213,2032-10-21,Consumação,9.0,1
22214,2030-04-11,Consumação,6.5,1
22215,2031-10-23,Consumação,5.5,1
22216,2032-02-05,Consumação,6.0,1
22217,2032-06-04,Consumação,3.0,1
22218,2030-07-05,Consumação,4.5,1
22219,2032-10-18,Consumação,6.5,1
22220,2032-09-07,Consumação,16.5,1
22221,2030-03-26,Consumação,10.0,1
22222,2030-06-26,Consumação,5.5,1
22223,2030-04-13,Consumação,6.5,1
22224,2031-04-18,Consumação,10.0,1
22225,2032-01-31,Consumação,5.0,1
22226,2030-06-18,Consumação,6.0,1
22227,2031-01-21,Consumação,11.0,1
22228,2032-01-25,Consumação,6.0,1
22229,2032-07-25,Consumação,10.0,1
22230,2030-10-17,Consumação,5.5,1
22231,2030-04-26,Consumação,13.5,1
22232,2031-03-11,Consumação,4.5,1
22233,2032-09-07,Consumação,6.5,1
22234,2030-09-03,Consumação,19.5,1
22235,2031-12-05,Consumação,19.5,1
22236,2032-03-11,Consumação,5.0,1
22237,2030-05-05,Consumação,3.0,1
22238,2031-03-23,Consumação,4.0,1
22239,2031-05-18,Consumação,14.0,1
22240,2030-02-09,Consumação,11.0,1
22241,2032-03-04,Consumação,2.0,1
22242,2031-03-12,Consumação,8.0,1
22243,2030-10-26,Consumação,14.0,1
22244,2032-06-04,Consumação,12.0,1
22245,2031-10-06,Consumação,15.0,1
22246,2030-05-19,Consumação,6.5,1
22247,2031-08-18,Consumação,3.0,1
22248,2032-07-23,Consumação,5.0,1
22249,2030-02-04,Consumação,14.0,1
22250,2031-01-18,Consumação,10.0,1
22251,2031-01-13,Consumação,6.0,1
22252,2031-01-07,Consumação,6.0,1
22253,2031-05-20,Consumação,4.0,1
22254,2031-01-23,Consumação,2.0,1
22255,2032-03-08,Consumação,4.5,1
22256,2030-09-08,Consumação,2.5,1
22257,2031-02-09,Consumação,6.0,1
22258,2031-12-15,Consumação,16.5,1
22259,2032-06-07,Consumação,4.5,1
22260,2032-05-18,Consumação,5.0,1
22261,2031-03-06,Consumação,7.5,1
22262,2031-11-19,Consumação,14.0,1
22263,2031-12-24,Consumação,18.0,1
22264,2030-05-18,Consumação,3.0,1
22265,2030-02-14,Consumação,13.5,1
22266,2030-05-27,Consumação,3.0,1
22267,2031-12-14,Consumação,18.0,1
22268,2030-04-19,Consumação,7.5,1
22269,2032-06-28,Consumação,16.5,1
22270,2032-03-14,Consumação,9.0,1
22271,2032-06-24,Consumação,10.5,1
22272,2032-07-03,Consumação,5.0,1
22273,2031-01-28,Consumação,2.0,1
22274,2030-05-24,Consumação,2.0,1
22275,2032-08-13,Consumação,13.0,1
22276,2031-04-02,Consumação,13.0,1
22277,2030-07-05,Consumação,12.0,1
22278,2031-05-07,Consumação,12.0,1
22279,2032-08-10,Consumação,8.0,1
22280,2032-01-01,Consumação,9.0,1
22281,2032-02-06,Consumação,12.0,1
22282,2030-11-18,Consumação,6.0,1
22283,2030-01-10,Consumação,6.0,1
22284,2030-07-09,Consumação,12.0,1
22285,2030-12-02,Consumação,19.5,1
22286,2031-09-03,Consumação,5.5,1
22287,2030-11-22,Consumação,9.0,1
22288,2030-04-25,Consumação,6.0,1
22289,2030-02-12,Consumação,6.0,1
22290,2031-01-27,Consumação,5.0,1
22291,2031-10-23,Consumação,7.0,1
22292,2031-09-23,Consumação,2.0,1
22293,2030-01-24,Consumação,15.0,1
22294,2030-12-13,Consumação,15.0,1
22295,2030-01-14,Consumação,6.5,1
22296,2030-09-13,Consumação,6.5,1
22297,2031-03-05,Consumação,2.0,1
22298,2032-02-16,Consumação,3.0,1
22299,2031-02-12,Consumação,6.5,1
22300,2032-06-12,Consumação,3.5,1
22301,2032-11-30,Consumação,7.5,1
22302,2032-07-16,Consumação,16.5,1
22303,2031-12-30,Consumação,9.0,1
22304,2031-06-09,Consumação,3.0,1
22305,2032-09-27,Consumação,5.5,1
22306,2030-05-23,Consumação,16.5,1
22307,2032-09-12,Consumação,18.0,1
22308,2032-09-11,Consumação,11.0,1
22309,2030-10-28,Consumação,6.5,1
22310,2031-05-01,Consumação,13.0,1
22311,2030-12-05,Consumação,6.0,1
22312,2032-07-21,Consumação,4.0,1
22313,2032-07-13,Consumação,6.0,1
22314,2031-11-20,Consumação,13.0,1
22315,2032-02-15,Consumação,4.0,1
22316,2030-03-17,Consumação,6.0,1
22317,2032-09-17,Consumação,6.5,1
22318,2031-06-30,Consumação,3.0,1
22319,2031-10-03,Consumação,5.5,1
22320,2030-12-31,Consumação,2.0,1
22321,2032-11-27,Consumação,6.5,1
22322,2030-02-03,Consumação,2.0,1
22323,2031-06-29,Consumação,7.5,1
22324,2030-02-06,Consumação,19.5,1
22325,2031-06-15,Consumação,5.5,1
22326,2031-02-07,Consumação,19.5,1
22327,2031-10-25,Consumação,6.0,1
22328,2031-09-25,Consumação,3.0,1
22329,2032-12-27,Consumação,4.5,1
22330,2031-01-12,Consumação,18.0,1
22331,2031-06-23,Consumação,6.0,1
22332,2032-06-04,Consumação,2.0,1
22333,2031-08-01,Consumação,6.0,1
22334,2031-08-22,Consumação,19.5,1
22335,2031-05-15,Consumação,5.0,1
22336,2030-11-20,Consumação,5.0,1
22337,2031-06-11,Consumação,6.0,1
22338,2032-01-20,Consumação,4.0,1
22339,2032-11-05,Consumação,6.0,1
22340,2030-01-24,Consumação,6.5,1
22341,2032-11-14,Consumação,16.5,1
22342,2030-01-11,Consumação,6.0,1
22343,2030-08-03,Consumação,12.0,1
22344,2030-02-16,Consumação,6.0,1
22345,2030-05-27,Consumação,10.0,1
22346,2032-01-23,Consumação,6.0,1
22347,2030-05-24,Consumação,12.0,1
22348,2032-09-06,Consumação,8.0,1
22349,2032-06-04,Consumação,6.0,1
22350,2030-07-14,Consumação,16.5,1
22351,2032-08-28,Consumação,15.0,1
22352,2030-01-14,Consumação,4.0,1
22353,2030-05-12,Consumação,13.5,1
22354,2032-10-12,Consumação,10.0,1
22355,2032-09-15,Consumação,3.0,1
22356,2031-04-09,Consumação,5.5,1
22357,2032-02-09,Consumação,5.0,1
22358,2030-03-19,Consumação,13.0,1
22359,2030-06-20,Consumação,7.5,1
22360,2031-02-04,Consumação,11.0,1
22361,2030-02-19,Consumação,6.0,1
22362,2032-08-16,Consumação,6.5,1
22363,2031-06-14,Consumação,7.0,1
22364,2030-06-21,Consumação,6.5,1
22365,2032-05-05,Consumação,5.5,1
22366,2031-12-01,Consumação,13.0,1
22367,2030-09-14,Consumação,13.0,1
22368,2032-08-23,Consumação,10.0,1
22369,2030-11-05,Consumação,9.0,1
22370,2032-10-09,Consumação,6.0,1
22371,2031-03-08,Consumação,13.5,1
22372,2030-11-03,Consumação,12.0,1
22373,2030-07-17,Consumação,6.0,1
22374,2031-09-15,Consumação,4.0,1
22375,2032-10-25,Consumação,12.0,1
22376,2030-10-22,Consumação,11.0,1
22377,2030-11-15,Consumação,13.5,1
22378,2032-09-17,Consumação,6.5,1
22379,2032-08-02,Consumação,11.0,1
22380,2030-02-23,Consumação,5.5,1
22381,2032-06-14,Consumação,7.5,1
22382,2030-05-07,Consumação,2.0,1
22383,2032-03-01,Consumação,2.5,1
22384,2030-04-27,Consumação,6.5,1
22385,2032-09-30,Consumação,10.5,1
22386,2032-05-08,Consumação,11.0,1
22387,2030-09-25,Consumação,5.0,1
22388,2030-11-14,Consumação,11.0,1
22389,2031-01-28,Consumação,9.0,1
22390,2031-04-01,Consumação,6.0,1
22391,2032-02-22,Consumação,6.5,1
22392,2032-04-24,Consumação,19.5,1
22393,2031-01-19,Consumação,9.0,1
22394,2032-05-19,Consumação,3.0,1
22395,2031-04-17,Consumação,13.5,1
22396,2031-07-24,Consumação,11.0,1
22397,2032-06-12,Consumação,13.0,1
22398,2032-08-29,Consumação,12.0,1
22399,2031-01-29,Consumação,2.0,1
22400,2032-11-02,Consumação,16.5,1
22401,2030-07-07,Consumação,2.0,1
22402,2031-10-18,Consumação,6.5,1
22403,2032-03-29,Consumação,6.0,1
22404,2031-07-15,Consumação,7.0,1
22405,2032-11-25,Consumação,6.0,1
22406,2032-06-19,Consumação,13.0,1
22407,2030-03-01,Consumação,5.5,1
22408,2032-01-01,Consumação,18.0,1
22409,2030-02-15,Consumação,21.0,1
22410,2032-05-14,Consumação,5.0,1
22411,2030-11-24,Consumação,16.5,1
22412,2031-03-15,Consumação,8.0,1
22413,2031-05-24,Consumação,12.0,1
22414,2031-07-26,Consumação,3.5,1
22415,2030-07-11,Consumação,6.0,1
22416,2030-05-05,Consumação,9.0,1
22417,2031-08-08,Consumação,4.0,1
22418,2032-01-29,Consumação,13.0,1
22419,2031-07-13,Consumação,13.5,1
22420,2032-01-05,Consumação,12.0,1
22421,2031-09-22,Consumação,4.0,1
22422,2030-03-20,Consumação,18.0,1
22423,2032-01-25,Consumação,7.5,1
22424,2030-05-24,Consumação,10.0,1
22425,2032-11-04,Consumação,19.5,1
22426,2031-04-20,Consumação,12.0,1
22427,2030-09-14,Consumação,19.5,1
22428,2031-05-18,Consumação,4.5,1
22429,2031-07-31,Consumação,4.0,1
22430,2030-11-26,Consumação,6.0,1
22431,2030-11-18,Consumação,5.5,1
22432,2031-11-30,Consumação,2.0,1
22433,2032-08-27,Consumação,6.0,1
22434,2030-01-21,Consumação,5.5,1
22435,2030-03-17,Consumação,3.0,1
22436,2032-09-29,Consumação,7.0,1
22437,2031-05-17,Consumação,2.5,1
22438,2032-12-12,Consumação,2.5,1
22439,2030-02-15,Consumação,8.0,1
22440,2031-05-28,Consumação,16.5,1
22441,2030-06-10,Consumação,2.5,1
22442,2031-09-10,Consumação,16.5,1
22443,2030-07-13,Consumação,4.5,1
22444,2030-02-09,Consumação,6.0,1
22445,2030-11-21,Consumação,12.0,1
22446,2030-08-06,Consumação,11.0,1
22447,2032-09-28,Consumação,13.0,1
22448,2032-10-20,Consumação,16.5,1
22449,2031-06-07,Consumação,10.0,1
22450,2030-01-06,Consumação,2.5,1
22451,2032-10-23,Consumação,5.0,1
22452,2032-06-24,Consumação,14.0,1
22453,2031-11-03,Consumação,6.0,1
22454,2030-02-13,Consumação,18.0,1
22455,2030-03-25,Consumação,9.0,1
22456,2030-12-08,Consumação,6.5,1
22457,2032-08-12,Consumação,4.0,1
22458,2031-12-07,Consumação,5.0,1
22459,2030-07-06,Consumação,6.0,1
22460,2032-04-26,Consumação,13.0,1
22461,2032-08-23,Consumação,3.0,1
22462,2030-04-11,Consumação,15.0,1
22463,2031-09-20,Consumação,19.5,1
22464,2030-09-08,Consumação,2.0,1
22465,2031-02-18,Consumação,2.0,1
22466,2031-12-15,Consumação,13.0,1
22467,2032-10-07,Consumação,12.0,1
22468,2032-03-17,Consumação,2.0,1
22469,2031-12-16,Consumação,7.5,1
22470,2032-08-17,Consumação,6.0,1
22471,2030-12-14,Consumação,8.0,1
22472,2032-04-12,Consumação,7.5,1
22473,2032-04-09,Consumação,6.0,1
22474,2030-10-06,Consumação,18.0,1
22475,2031-06-04,Consumação,4.0,1
22476,2031-01-29,Consumação,2.0,1
22477,2030-09-29,Consumação,22.5,1
22478,2032-07-21,Consumação,12.0,1
22479,2032-03-18,Consumação,7.5,1
22480,2030-12-11,Consumação,3.0,1
22481,2032-03-27,Consumação,12.0,1
22482,2031-11-20,Consumação,11.0,1
22483,2032-08-18,Consumação,6.0,1
22484,2030-02-15,Consumação,11.0,1
22485,2030-09-22,Consumação,9.0,1
22486,2031-10-10,Consumação,2.0,1
22487,2031-03-20,Consumação,5.5,1
22488,2030-05-23,Consumação,5.0,1
22489,2030-03-24,Consumação,5.0,1
22490,2030-07-16,Consumação,15.0,1
22491,2030-08-08,Consumação,7.5,1
22492,2032-08-16,Consumação,5.0,1
22493,2030-06-25,Consumação,13.0,1
22494,2032-05-28,Consumação,6.5,1
22495,2032-02-12,Consumação,4.0,1
22496,2031-05-25,Consumação,5.0,1
22497,2031-01-09,Consumação,11.0,1
22498,2032-11-09,Consumação,16.5,1
22499,2031-09-30,Consumação,19.5,1
22500,2032-09-02,Consumação,5.0,1
22501,2031-01-04,Consumação,6.5,1
22502,2030-02-05,Consumação,7.0,1
22503,2031-08-30,Consumação,21.0,1
22504,2032-10-06,Consumação,4.0,1
22505,2032-09-19,Consumação,5.5,1
22506,2031-04-04,Consumação,6.0,1
22507,2031-03-01,Consumação,7.5,1
22508,2030-02-24,Consumação,2.5,1
22509,2031-12-02,Consumação,12.0,1
22510,2031-09-09,Consumação,9.0,1
22511,2032-08-17,Consumação,6.5,1
22512,2032-01-24,Consumação,18.0,1
22513,2031-12-30,Consumação,19.5,1
22514,2030-01-14,Consumação,5.0,1
22515,2031-02-10,Consumação,18.0,1
22516,2031-08-22,Consumação,19.5,1
22517,2030-10-15,Consumação,6.5,1
22518,2032-02-22,Consumação,3.0,1
22519,2031-09-20,Consumação,3.0,1
22520,2031-04-17,Consumação,15.0,1
22521,2030-11-16,Consumação,19.5,1
22522,2030-10-25,Consumação,12.0,1
22523,2032-11-28,Consumação,6.0,1
22524,2031-05-17,Consumação,4.0,1
22525,2030-02-24,Consumação,14.0,1
22526,2030-06-09,Consumação,3.0,1
22527,2032-06-16,Consumação,13.0,1
22528,2032-07-23,Consumação,16.5,1
22529,2030-11-05,Consumação,3.0,1
22530,2031-01-11,Consumação,18.0,1
22531,2031-03-02,Consumação,2.0,1
22532,2031-04-12,Consumação,11.0,1
22533,2032-07-29,Consumação,5.0,1
22534,2031-11-18,Consumação,4.0,1
22535,2031-08-24,Consumação,2.5,1
22536,2030-04-03,Consumação,18.0,1
22537,2030-08-13,Consumação,6.0,1
22538,2032-05-09,Consumação,14.0,1
22539,2030-01-12,Consumação,6.5,1
22540,2032-01-25,Consumação,6.5,1
22541,2032-11-19,Consumação,9.0,1
22542,2032-06-05,Consumação,5.5,1
22543,2031-10-04,Consumação,11.0,1
22544,2031-09-03,Consumação,4.0,1
22545,2030-05-08,Consumação,4.0,1
22546,2030-04-29,Consumação,13.0,1
22547,2032-08-15,Consumação,12.0,1
22548,2031-06-26,Consumação,7.5,1
22549,2030-05-13,Consumação,7.5,1
22550,2031-02-25,Consumação,6.5,1
22551,2032-11-18,Consumação,6.0,1
22552,2030-02-12,Consumação,3.0,1
22553,2031-07-08,Consumação,4.5,1
22554,2031-09-26,Consumação,6.0,1
22555,2030-06-20,Consumação,19.5,1
22556,2032-05-22,Consumação,2.5,1
22557,2030-03-07,Consumação,6.0,1
22558,2031-12-12,Consumação,16.5,1
22559,2032-07-18,Consumação,6.0,1
22560,2031-04-24,Consumação,18.0,1
22561,2031-07-23,Consumação,6.0,1
22562,2032-05-26,Consumação,2.0,1
22563,2030-06-28,Consumação,12.0,1
22564,2030-02-16,Consumação,19.5,1
22565,2030-09-18,Consumação,2.0,1
22566,2031-09-13,Consumação,6.0,1
22567,2032-07-19,Consumação,2.0,1
22568,2032-03-17,Consumação,5.5,1
22569,2030-05-22,Consumação,4.0,1
22570,2032-06-11,Consumação,2.0,1
22571,2030-08-05,Consumação,13.0,1
22572,2030-03-03,Consumação,2.0,1
22573,2032-12-14,Consumação,16.5,1
22574,2031-06-09,Consumação,3.0,1
22575,2030-07-13,Consumação,5.0,1
22576,2032-05-11,Consumação,9.0,1
22577,2030-03-23,Consumação,6.5,1
22578,2031-09-23,Consumação,6.0,1
22579,2031-01-11,Consumação,10.0,1
22580,2030-06-01,Consumação,6.0,1
22581,2031-03-16,Consumação,12.0,1
22582,2030-10-07,Consumação,7.5,1
22583,2030-08-24,Consumação,2.5,1
22584,2032-10-22,Consumação,4.0,1
22585,2030-03-06,Consumação,4.0,1
22586,2032-12-11,Consumação,6.0,1
22587,2030-11-28,Consumação,2.5,1
22588,2032-09-18,Consumação,10.0,1
22589,2031-04-09,Consumação,5.0,1
22590,2031-02-12,Consumação,10.0,1
22591,2030-04-29,Consumação,4.0,1
22592,2030-02-25,Consumação,9.0,1
22593,2032-10-22,Consumação,4.5,1
22594,2030-05-23,Consumação,6.0,1
22595,2032-01-04,Consumação,2.0,1
22596,2031-01-07,Consumação,19.5,1
22597,2031-01-18,Consumação,15.0,1
22598,2030-05-16,Consumação,4.5,1
22599,2030-04-29,Consumação,11.0,1
22600,2030-01-25,Consumação,6.0,1
22601,2032-05-27,Consumação,12.0,1
22602,2032-09-20,Consumação,4.0,1
22603,2032-05-12,Consumação,11.0,1
22604,2030-09-09,Consumação,3.0,1
22605,2030-12-20,Consumação,14.0,1
22606,2032-09-07,Consumação,2.0,1
22607,2030-06-29,Consumação,6.0,1
22608,2030-05-17,Consumação,6.0,1
22609,2031-07-09,Consumação,8.0,1
22610,2030-12-19,Consumação,5.5,1
22611,2030-06-13,Consumação,4.0,1
22612,2032-08-17,Consumação,7.0,1
22613,2032-07-30,Consumação,6.0,1
22614,2030-07-16,Consumação,2.5,1
22615,2031-10-01,Consumação,2.0,1
22616,2031-03-13,Consumação,6.0,1
22617,2031-11-01,Consumação,11.0,1
22618,2030-08-23,Consumação,6.5,1
22619,2031-06-03,Consumação,4.0,1
22620,2031-05-17,Consumação,2.5,1
22621,2031-02-05,Consumação,5.0,1
22622,2031-04-26,Consumação,2.0,1
22623,2032-09-10,Consumação,4.0,1
22624,2030-03-28,Consumação,16.5,1
22625,2032-01-25,Consumação,6.0,1
22626,2031-02-07,Consumação,5.5,1
22627,2032-10-12,Consumação,21.0,1
22628,2030-11-20,Consumação,11.0,1
22629,2030-04-10,Consumação,9.0,1
22630,2032-11-02,Consumação,19.5,1
22631,2032-04-20,Consumação,3.0,1
22632,2031-04-23,Consumação,6.0,1
22633,2030-09-10,Consumação,10.0,1
22634,2032-10-06,Consumação,10.5,1
22635,2032-02-24,Consumação,9.0,1
22636,2031-05-19,Consumação,3.0,1
22637,2032-08-20,Consumação,13.0,1
22638,2032-12-13,Consumação,7.0,1
22639,2030-03-29,Consumação,12.0,1
22640,2032-06-10,Consumação,5.5,1
22641,2030-02-25,Consumação,19.5,1
22642,2032-05-01,Consumação,13.0,1
22643,2032-09-06,Consumação,9.0,1
22644,2030-11-21,Consumação,4.0,1
22645,2031-01-12,Consumação,13.5,1
22646,2032-11-26,Consumação,7.5,1
22647,2032-07-04,Consumação,6.0,1
22648,2030-11-02,Consumação,4.0,1
22649,2030-10-02,Consumação,10.0,1
22650,2032-10-30,Consumação,4.0,1
22651,2032-03-16,Consumação,7.5,1
22652,2031-03-13,Consumação,6.0,1
22653,2032-09-22,Consumação,7.5,1
22654,2032-02-07,Consumação,11.0,1
22655,2031-03-20,Consumação,4.0,1
22656,2032-06-21,Consumação,11.0,1
22657,2031-04-04,Consumação,2.0,1
22658,2030-03-02,Consumação,4.0,1
22659,2031-03-07,Consumação,4.0,1
22660,2031-10-31,Consumação,11.0,1
22661,2030-08-30,Consumação,5.0,1
22662,2032-08-07,Consumação,11.0,1
22663,2031-08-26,Consumação,16.5,1
22664,2031-03-09,Consumação,11.0,1
22665,2030-05-26,Consumação,12.0,1
22666,2030-03-18,Consumação,16.5,1
22667,2031-04-07,Consumação,18.0,1
22668,2030-10-02,Consumação,4.0,1
22669,2031-04-26,Consumação,6.0,1
22670,2030-10-12,Consumação,13.0,1
22671,2030-06-23,Consumação,9.0,1
22672,2030-10-02,Consumação,19.5,1
22673,2030-12-03,Consumação,16.5,1
22674,2032-09-11,Consumação,19.5,1
22675,2030-07-13,Consumação,15.0,1
22676,2031-05-05,Consumação,7.5,1
22677,2031-07-12,Consumação,6.0,1
22678,2030-05-23,Consumação,3.0,1
22679,2030-01-25,Consumação,15.0,1
22680,2031-09-15,Consumação,6.0,1
22681,2030-09-06,Consumação,6.0,1
22682,2032-12-29,Consumação,4.0,1
22683,2032-12-01,Consumação,6.0,1
22684,2032-01-19,Consumação,12.0,1
22685,2030-07-10,Consumação,5.0,1
22686,2031-10-09,Consumação,10.0,1
22687,2030-06-12,Consumação,5.5,1
22688,2030-04-06,Consumação,6.0,1
22689,2031-07-04,Consumação,6.5,1
22690,2031-10-04,Consumação,5.0,1
22691,2030-04-29,Consumação,6.0,1
22692,2032-11-25,Consumação,5.5,1
22693,2031-10-09,Consumação,2.0,1
22694,2032-06-12,Consumação,18.0,1
22695,2031-06-15,Consumação,3.0,1
22696,2032-07-11,Consumação,6.0,1
22697,2032-05-24,Consumação,19.5,1
22698,2030-04-24,Consumação,6.0,1
22699,2031-12-07,Consumação,2.0,1
22700,2030-01-23,Consumação,13.0,1
22701,2032-07-21,Consumação,4.0,1
22702,2031-10-26,Consumação,6.0,1
22703,2030-09-04,Consumação,6.5,1
22704,2030-08-16,Consumação,6.5,1
22705,2032-08-05,Consumação,19.5,1
22706,2032-12-11,Consumação,9.0,1
22707,2031-12-15,Consumação,10.0,1
22708,2031-09-26,Consumação,2.0,1
22709,2030-05-14,Consumação,3.0,1
22710,2031-12-17,Consumação,12.0,1
22711,2030-10-03,Consumação,2.0,1
22712,2032-07-28,Consumação,6.0,1
22713,2031-04-02,Consumação,6.0,1
22714,2031-12-29,Consumação,22.5,1
22715,2031-06-29,Consumação,3.0,1
22716,2032-01-24,Consumação,5.5,1
22717,2032-10-27,Consumação,6.0,1
22718,2032-06-03,Consumação,2.0,1
22719,2030-09-20,Consumação,5.5,1
22720,2031-08-16,Consumação,5.0,1
22721,2032-12-12,Consumação,5.5,1
22722,2030-07-03,Consumação,12.0,1
22723,2031-09-11,Consumação,7.5,1
22724,2030-05-10,Consumação,7.0,1
22725,2032-01-15,Consumação,12.0,1
22726,2030-02-11,Consumação,6.0,1
22727,2030-02-17,Consumação,16.5,1
22728,2031-09-29,Consumação,9.0,1
22729,2032-02-02,Consumação,7.0,1
22730,2032-01-14,Consumação,5.0,1
22731,2032-08-28,Consumação,4.0,1
22732,2032-03-10,Consumação,10.0,1
22733,2031-08-10,Consumação,18.0,1
22734,2030-01-27,Consumação,6.0,1
22735,2032-03-09,Consumação,6.0,1
22736,2032-08-29,Consumação,6.0,1
22737,2031-09-29,Consumação,5.5,1
22738,2030-01-28,Consumação,9.0,1
22739,2030-07-18,Consumação,6.0,1
22740,2031-11-27,Consumação,12.0,1
22741,2032-02-25,Consumação,6.0,1
22742,2031-06-05,Consumação,6.0,1
22743,2032-01-24,Consumação,16.5,1
22744,2030-07-10,Consumação,6.5,1
22745,2031-10-31,Consumação,2.5,1
22746,2030-05-22,Consumação,19.5,1
22747,2031-11-25,Consumação,5.5,1
22748,2030-07-06,Consumação,19.5,1
22749,2031-10-22,Consumação,6.0,1
22750,2030-04-07,Consumação,5.0,1
22751,2032-11-18,Consumação,16.5,1
22752,2030-03-23,Consumação,6.0,1
22753,2031-11-19,Consumação,16.5,1
22754,2032-03-22,Consumação,2.0,1
22755,2032-10-04,Consumação,18.0,1
22756,2030-09-24,Consumação,16.5,1
22757,2030-01-19,Consumação,13.5,1
22758,2031-09-05,Consumação,13.0,1
22759,2032-08-05,Consumação,22.5,1
22760,2032-11-18,Consumação,5.5,1
22761,2032-01-27,Consumação,13.0,1
22762,2031-10-12,Consumação,3.0,1
22763,2030-01-16,Consumação,2.0,1
22764,2032-04-10,Consumação,6.0,1
22765,2032-08-04,Consumação,16.5,1
22766,2030-04-01,Consumação,6.5,1
22767,2030-12-27,Consumação,6.5,1
22768,2031-08-31,Consumação,16.5,1
22769,2032-12-30,Consumação,4.0,1
22770,2031-11-11,Consumação,13.0,1
22771,2030-08-21,Consumação,4.0,1
22772,2031-07-27,Consumação,6.0,1
22773,2031-04-05,Consumação,13.0,1
22774,2032-07-06,Consumação,3.5,1
22775,2030-10-07,Consumação,10.0,1
22776,2031-01-21,Consumação,16.5,1
22777,2032-02-26,Consumação,13.0,1
22778,2031-05-05,Consumação,2.0,1
22779,2030-07-11,Consumação,6.0,1
22780,2030-05-08,Consumação,2.0,1
22781,2030-04-04,Consumação,18.0,1
